x, y
-0.009148264984227128, 0.17472594397076735
0.05031545741324921, 0.17356881851400732
0.10520504731861198, 0.17218026796589525
0.17152996845425866, 0.1705602923264312
0.26301261829652994, 0.16824604141291108
0.3842271293375394, 0.16523751522533497
0.49400630914826493, 0.16269183922046285
0.5900630914826498, 0.16014616321559075
0.7067034700315457, 0.15736906211936663
0.7821766561514195, 0.15598051157125456
0.8530757097791797, 0.15505481120584652
0.903391167192429, 0.15366626065773448
0.9422712933753942, 0.15135200974421437
0.9811514195583595, 0.14811205846528624
1.0246056782334383, 0.14371498172959807
1.0657728706624605, 0.13885505481120586
1.111514195583596, 0.1323751522533496
1.175552050473186, 0.12265529841656517
1.2555993690851734, 0.10876979293544459
1.331072555205047, 0.09534713763702801
1.4042586750788641, 0.08215590742996347
1.4751577287066244, 0.06965895249695493
1.5460567823343847, 0.05623629719853837
1.6306782334384857, 0.041193666260657735
1.7130126182965297, 0.025919610231425094
1.8273659305993688, 0.0025456760048721072
