x, y
0.009703553397700472, 0.2106652719665272
0.06792457765646058, 0.20674895397489543
0.14770891133023079, 0.20109204688930116
0.22964964504190533, 0.19565271966527198
0.32021568277775436, 0.18956066779611502
0.4150944218802645, 0.1830334661635395
0.5401617744219592, 0.1752008301802759
0.6566038229394795, 0.16780334396043084
0.7514825620419896, 0.16105857740585774
0.8377359971203252, 0.15431380089157298
0.92614563481827, 0.14626359500645594
0.9865230591149343, 0.13908367868846433
1.0533692886887214, 0.12951045361123825
1.1115903129474816, 0.11884936906503335
1.1762803399016595, 0.10579497575959403
1.2409703668558374, 0.09230543269073616
1.3078167938479195, 0.07642258086264384
1.3681942181445839, 0.06010458923084467
1.4328842450987618, 0.042263598326359834
1.493261471977131, 0.024640167364016738
1.5773585070175624, -0.0003807597778831067
