x, y
-0.009148264984227128, 0.18120584652862365
0.05260252365930599, 0.18120584652862365
0.10520504731861198, 0.18120584652862365
0.16238170347003153, 0.18166869671132765
0.22184542586750786, 0.18236297198538368
0.28588328075709774, 0.18352009744214373
0.3613564668769716, 0.1853714981729598
0.4231072555205047, 0.1872228989037759
0.48028391167192425, 0.18861144945188796
0.5328864353312303, 0.18907429963459196
0.5923501577287066, 0.18838002436053594
0.6541009463722397, 0.18629719853836785
0.7181388012618296, 0.18352009744214373
0.7821766561514195, 0.1800487210718636
0.8439274447949526, 0.17611449451887942
0.903391167192429, 0.17241169305724727
0.9674290220820189, 0.16917174177831912
1.0314668769716087, 0.166394640682095
1.1206624605678233, 0.16315468940316688
1.1961356466876971, 0.1610718635809988
1.269321766561514, 0.16014616321559075
1.3516561514195582, 0.15968331303288674
1.4362776025236592, 0.16037758830694276
1.4888801261829652, 0.16014616321559075
1.543769716088328, 0.15806333739342265
1.5986593059936907, 0.1543605359317905
1.6489747634069398, 0.1497320341047503
1.6947160883280756, 0.14371498172959807
1.742744479495268, 0.13723507917174177
1.7999211356466875, 0.13006090133982948
1.8845425867507883, 0.11825822168087698
1.9645899053627758, 0.10691839220462851
2.05378548895899, 0.09395858708891595
2.1567034700315455, 0.07937880633373935
2.243611987381703, 0.06665042630937881
2.3396687697160883, 0.0520706455542022
2.4471608832807568, 0.035176613885505484
2.5432176656151415, 0.01943970767356882
2.6392744479495267, 0.0034713763702801464
