x, y
0, 0
0.029396857577293458, 0.02514792899408284
0.06320324379118093, 0.056213017751479286
0.09994931576279777, 0.08431952662721894
0.1352255448555499, 0.11390532544378698
0.17197161682716675, 0.14497041420118342
0.20283831728332485, 0.17455621301775148
0.238114546376077, 0.20710059171597633
0.27780030410542317, 0.24260355029585798
0.3218955904713634, 0.28254437869822485
0.3645210339584389, 0.3210059171597633
0.40861632032437906, 0.3609467455621302
0.44830207805372524, 0.3994082840236686
0.48945767866193607, 0.43934911242603547
0.5306132792701469, 0.4807692307692308
0.5673593512417637, 0.5192307692307693
0.6055752660922452, 0.5576923076923077
0.6452610238215915, 0.6020710059171598
0.6864166244298022, 0.6449704142011834
0.7261023821591485, 0.6819526627218935
0.7760770400405473, 0.7218934911242604
0.8289913836796755, 0.7588757396449703
0.8877850988342625, 0.7899408284023668
0.952458185504308, 0.8180473372781065
1.011251900658895, 0.8372781065088757
1.0729853015712112, 0.8535502958579881
1.1376583882412568, 0.8668639053254438
1.1979219462747084, 0.8757396449704142
1.249366447034972, 0.8786982248520709
1.3096300050684235, 0.8757396449704142
1.3654840344652812, 0.8624260355029586
1.4007602635580334, 0.8461538461538461
1.433096806893056, 0.8224852071005917
1.4566142929548909, 0.7884615384615384
1.4757222503801317, 0.7455621301775148
1.491890522047643, 0.6923076923076923
1.5036492650785604, 0.6405325443786982
1.5109984794728837, 0.5887573964497042
1.5198175367460718, 0.5266272189349113
1.5256969082615306, 0.46597633136094674
1.5330461226558538, 0.39201183431952663
1.537455651292448, 0.3269230769230769
1.5403953370501773, 0.2588757396449704
1.5433350228079066, 0.1863905325443787
1.5462747085656359, 0.12130177514792899
1.5492143943233654, 0.02071005917159763
