x, y
0, 0
0.03968575772934617, 0.019230769230769232
0.08378104409528636, 0.03994082840236686
0.12787633046122654, 0.060650887573964495
0.17050177394830207, 0.08284023668639053
0.21459706031424225, 0.10355029585798817
0.2557526609224531, 0.1227810650887574
0.3027876330461226, 0.14497041420118342
0.34982260516979213, 0.16715976331360946
0.3895083628991383, 0.1893491124260355
0.4336036492650785, 0.21301775147928995
0.4732894069944247, 0.23224852071005916
0.5173846933603649, 0.2544378698224852
0.5600101368474404, 0.2766272189349112
0.6099847947288393, 0.30177514792899407
0.6599594526102381, 0.32840236686390534
0.7069944247339077, 0.35355029585798814
0.7481500253421185, 0.3772189349112426
0.7878357830714647, 0.3964497041420118
0.8319310694374049, 0.4156804733727811
0.8774961986822097, 0.4349112426035503
0.9201216421692853, 0.4556213017751479
0.9583375570197668, 0.47337278106508873
0.9994931576279776, 0.49408284023668636
1.0479979726305118, 0.5162721893491125
1.092093258996452, 0.5369822485207101
1.1347187024835275, 0.5562130177514792
1.177344145970603, 0.5798816568047337
1.2258489609731373, 0.6020710059171598
1.2684744044602128, 0.6242603550295858
1.312569690826153, 0.6479289940828402
1.354355294584805, 0.6691673549674672
1.3904713634059807, 0.6908284023668639
1.4291072654047412, 0.712278112151919
1.4669032379629885, 0.7300295462975135
1.5046992105212358, 0.7469357428466075
1.5458548111294466, 0.7621512836253149
1.5819709248066671, 0.7756762307071121
1.6273261277613997, 0.7892011608597794
1.6676418437851421, 0.8010354803864067
1.7104772135622899, 0.814560410539074
1.754152557635996, 0.8247041194396612
1.8188256891620864, 0.8373837668514816
1.8918978011009961, 0.8466821478668755
1.9490116573745564, 0.8520710059171598
2.009275215408008, 0.8535502958579881
2.07163866432681, 0.850908697004149
2.134631892115829, 0.8399196602183686
2.2051843503013333, 0.8213228981875809
2.25389918130603, 0.8010354803864067
2.300094179133141, 0.7782121692183455
2.346289266672342, 0.7528528743947046
2.387444867280553, 0.7232670981503098
2.4277605833042952, 0.687764139570428
2.4605170689315523, 0.6522611809905464
2.4899139265088457, 0.6159129170976447
2.5142713868672386, 0.5804099359455899
2.5335892705825516, 0.5432163667396681
2.5503875005444594, 0.5009509656556259
2.564665987040872, 0.46122145793847075
2.5789444735372844, 0.41726540108404214
2.589023357687175, 0.37415467211480674
2.5982623572525974, 0.3310439431455714
2.6049816133525243, 0.29385032879530326
2.61254084374901, 0.2473583785739876
2.6201000741454954, 0.203402321719559
2.6268193302454224, 0.16451814188759709
2.6335385863453493, 0.11971680229232155
2.6402578424452767, 0.07745131091958672
2.645297329376267, 0.03095940584261742
