x, y
0, 0
0.017638114546376076, 0.038461538461538464
0.04262544348707552, 0.08136094674556213
0.06467308667004561, 0.1227810650887574
0.09113025848960972, 0.16863905325443787
0.11611758743030916, 0.21153846153846154
0.13963507349214394, 0.2529585798816568
0.16609224531170805, 0.2943786982248521
0.19254941713127216, 0.33875739644970415
0.21606690319310692, 0.3772189349112426
0.24546376077040039, 0.42159763313609466
0.2822098327420172, 0.47337278106508873
0.3218955904713634, 0.5207100591715976
0.3601115053218449, 0.5606508875739645
0.395387734414597, 0.5931952662721893
0.43213380638621385, 0.6346153846153846
0.4821084642676127, 0.6789940828402367
0.5306132792701469, 0.7204142011834319
0.5849974657881398, 0.757396449704142
0.6349721236695387, 0.7855029585798816
0.6849467815509376, 0.8121301775147929
0.7393309680689305, 0.8343195266272189
0.7937151545869234, 0.8520710059171598
0.8480993411049162, 0.8594674556213018
0.9010136847440445, 0.8505917159763313
0.939229599594526, 0.8284023668639053
0.9612772427774962, 0.7943786982248521
0.9759756715661428, 0.757396449704142
0.9862645717181956, 0.7071005917159763
0.9965534718702482, 0.6568047337278107
1.0039026862645717, 0.6035502958579881
1.011251900658895, 0.5517751479289941
1.0141915864166244, 0.49260355029585795
1.0186011150532184, 0.4467455621301775
1.0215408008109477, 0.3994082840236686
1.0259503294475416, 0.3417159763313609
1.0288900152052711, 0.28402366863905326
1.0318297009630004, 0.23372781065088757
1.033299543841865, 0.1834319526627219
1.0362392295995944, 0.1331360946745562
1.0391789153573239, 0.07840236686390532
1.0421186011150532, 0.016272189349112426
