x, y
-0.009148264984227128, 0.1613032886723508
0.05946372239747633, 0.15945188794153473
0.12807570977917979, 0.15760048721071865
0.19897476340694004, 0.15621193666260658
0.2881703470031545, 0.15459196102314252
0.3590694006309148, 0.15343483556638246
0.41853312302839113, 0.15204628501827042
0.46427444794952677, 0.1495006090133983
0.5145899053627759, 0.14533495736906213
0.567192429022082, 0.13908647990255787
0.6426656151419557, 0.12867235079171743
0.7272870662460567, 0.11455542021924482
0.8050473186119873, 0.10043848964677224
0.8759463722397476, 0.0856272838002436
0.9491324921135645, 0.07081607795371499
1.026892744479495, 0.05438489646772229
1.1000788643533121, 0.03911084043848965
1.1732649842271292, 0.024068209500609013
1.280757097791798, 0.001851400730816078
