x, y
-0.009148264984227128, 0.17889159561510354
0.04574132492113564, 0.17819732034104752
0.09834384858044162, 0.17750304506699147
0.17381703470031543, 0.17657734470158343
0.2813091482649842, 0.17495736906211937
0.3819400630914826, 0.1731059683313033
0.4734227129337539, 0.1712545676004872
0.576340694006309, 0.16778319123020707
0.6792586750788643, 0.16431181485992694
0.786750788643533, 0.1592204628501827
0.85993690851735, 0.15482338611449453
0.903391167192429, 0.15158343483556638
0.9468454258675078, 0.1492691839220463
0.9994479495268138, 0.14834348355663826
1.0451892744479494, 0.14903775883069428
1.0932176656151418, 0.1492691839220463
1.152681388012618, 0.14880633373934227
1.2121451104100944, 0.1469549330085262
1.260173501577287, 0.1444092570036541
1.3104889589905362, 0.14070645554202194
1.3676656151419557, 0.13422655298416566
1.427129337539432, 0.12658952496954934
1.4980283911671923, 0.11571254567600488
1.5780757097791795, 0.10252131546894032
1.6604100946372238, 0.08863580998781974
1.7473186119873816, 0.07498172959805116
1.8388012618296528, 0.059939098660170526
1.9234227129337538, 0.04605359317904994
2.005757097791798, 0.03263093788063338
2.0880914826498422, 0.01990255785627284
2.191009463722397, 0.002777101096224117
