x, y
-0.009148264984227128, 0.15736906211936663
0.04802839116719242, 0.1566747868453106
0.11664037854889589, 0.15505481120584652
0.16924290220820187, 0.15250913520097442
0.22184542586750786, 0.14880633373934227
0.26301261829652994, 0.1446406820950061
0.3201892744479495, 0.13746650426309379
0.3979495268138801, 0.12682095006090136
0.47799684542586746, 0.11432399512789282
0.5717665615141955, 0.09789281364190013
0.6678233438485803, 0.07891595615103532
0.766167192429022, 0.059476248477466506
0.8530757097791797, 0.040730816077953716
0.944558359621451, 0.021291108404384897
1.0360410094637222, 0.0016199756394640683
