x, y
0.01185985472645721, 0.30944351256941155
0.0981132898047928, 0.3083556481205769
0.1994609328935731, 0.30574476945948903
0.29649597332483996, 0.3026987410349826
0.39137471242735006, 0.2985648531414974
0.4668464434436068, 0.29443096026815635
0.5552560811415516, 0.28920919796612476
0.6522911215728184, 0.2826820013134051
0.7514825620419896, 0.2746317954282881
0.8549866051686742, 0.2654937201144805
0.92614563481827, 0.2583138037964889
0.9757412563437079, 0.25287447657245976
1.0188680725920232, 0.25004601804980675
1.0684636941174612, 0.2485230088174094
1.1223721157187079, 0.2485230088174094
1.1741241372820503, 0.24808785905399086
1.221563358769584, 0.24678241972344692
1.2582211723224814, 0.24417154106235905
1.2970351884949882, 0.24090794273599922
1.3401618073250086, 0.23633890507909547
1.3789758234975151, 0.23111714775691972
1.4415094504137889, 0.22154393263940533
1.4975742720529397, 0.21066526823163534
1.5665769016646311, 0.19608786569379866
1.6269543259612955, 0.1819455929999571
1.6916443529154734, 0.16671548075656015
1.7584905824892605, 0.149744769459489
1.827493409519247, 0.1316861787740157
1.918059447255096, 0.10731799121681118
1.9978436822197188, 0.08490793651117941
2.08194071726015, 0.0605397489539749
2.1681941523384856, 0.03573640167364017
2.2975742062468414, -0.0014686192468619248
