x, y
0.01185985472645721, 0.2633179849919914
0.10026959113354954, 0.25787865776796226
0.1908356288693986, 0.25222175068236796
0.27493266390982984, 0.24699999336019224
0.3482479948881823, 0.2419958158995816
0.4301887285998568, 0.2361213389121339
0.5056604596161136, 0.23046443182653964
0.611320804071555, 0.22306694560669457
0.7471699593844761, 0.21392887029288704
0.8442049998157429, 0.2084895331091462
0.9304582374757834, 0.20413807531380757
1.0080862698207969, 0.19826359832635984
1.0749326968128792, 0.1917364016736402
1.1331537210716391, 0.18455648535564856
1.215094356074166, 0.1730251012826066
1.2840971831041528, 0.16127614730771117
1.3509434126779398, 0.1475690343369999
1.4156334396321175, 0.1329916317991632
1.4889488693196176, 0.11428033140812958
1.5557952963116999, 0.09796232981661873
1.6118599205325557, 0.08229705785009153
1.6657683421338023, 0.06750208541040142
1.713207563621336, 0.05227195324758107
1.7520215797938428, 0.03965271966527197
1.7908355959663493, 0.026163166636702408
1.8296496121388561, 0.013108773331263077
1.868463628311363, -0.0005983396394482218
