x, y
0, 0
0.03674607197161683, 0.023668639053254437
0.0705524581855043, 0.04437869822485207
0.11611758743030916, 0.0695266272189349
0.15433350228079065, 0.09319526627218935
0.19695894576786618, 0.11982248520710059
0.233705017739483, 0.14201183431952663
0.27927014698428787, 0.16863905325443787
0.32336543335022805, 0.1937869822485207
0.36893056259503293, 0.22041420118343194
0.4130258489609731, 0.2455621301775148
0.46006082108464263, 0.27218934911242604
0.5085656360871769, 0.30177514792899407
0.5570704510897111, 0.3313609467455621
0.6217435377597567, 0.3683431952662722
0.6673086670045615, 0.3964497041420118
0.7187531677648251, 0.42751479289940825
0.7981246832235174, 0.47633136094674555
0.8730866700456157, 0.5192307692307693
0.9362899138367967, 0.5562130177514792
0.9965534718702482, 0.5961538461538461
1.0494678155093764, 0.6316568047337278
1.1170805879371515, 0.6745562130177515
1.172934617334009, 0.7085798816568047
1.2258489609731373, 0.7396449704142012
1.2728839330968067, 0.764792899408284
1.3243284338570702, 0.7869822485207101
1.3904713634059807, 0.8091715976331361
1.4639635073492143, 0.8298816568047337
1.5256969082615306, 0.8431952662721893
1.5991890522047643, 0.856508875739645
1.6697415103902684, 0.863905325443787
1.7329447541814493, 0.8653846153846154
1.793208312214901, 0.8609467455621301
1.86523061327927, 0.841715976331361
1.9225544855549923, 0.8136094674556212
1.9710593005575263, 0.7736686390532544
2.0122149011657373, 0.7292899408284024
2.04455144450076, 0.6789940828402367
2.0724784591991887, 0.6242603550295858
2.0959959452610235, 0.5576923076923077
2.1151039026862644, 0.48372781065088755
2.1327420172326406, 0.40976331360946744
2.1445007602635577, 0.34911242603550297
2.1591991890522046, 0.27071005917159763
2.169488089204257, 0.1908284023668639
2.1783071464774455, 0.12130177514792899
2.188596046629498, 0.026627218934911243
